302510/0099DKTEAM/2XL,"https://seizoroi.com/product_api/0999/0999_dk.htm",,
302510/0099DKTEAM/2XS,"https://seizoroi.com/product_api/0999/0999_dk.htm",,
302510/0099DKTEAM/3XL,"https://seizoroi.com/product_api/0999/0999_dk.htm",,
302510/0099DKTEAM/L,"https://seizoroi.com/product_api/0999/0999_dk.htm",,
302510/0099DKTEAM/M,"https://seizoroi.com/product_api/0999/0999_dk.htm",,
302510/0099DKTEAM/S,"https://seizoroi.com/product_api/0999/0999_dk.htm",,
302510/0099DKTEAM/XL,"https://seizoroi.com/product_api/0999/0999_dk.htm",,
302510/0099DKTEAM/XS,"https://seizoroi.com/product_api/0999/0999_dk.htm",,
302510/0296/2XL,"https://seizoroi.com/product_api/0999/0999_dk.htm",,
302510/0296/2XS,"https://seizoroi.com/product_api/0999/0999_dk.htm",,
302510/0296/3XL,"https://seizoroi.com/product_api/0999/0999_dk.htm",,
302510/0296/L,"https://seizoroi.com/product_api/0999/0999_dk.htm",,
302510/0296/M,"https://seizoroi.com/product_api/0999/0999_dk.htm",,
302510/0296/S,"https://seizoroi.com/product_api/0999/0999_dk.htm",,
302510/0296/XL,"https://seizoroi.com/product_api/0999/0999_dk.htm",,
302510/0296/XS,"https://seizoroi.com/product_api/0999/0999_dk.htm",,
302510/0308NLTEAM/2XL,"https://seizoroi.com/product_api/0999/0999_dk.htm",,
302510/0308NLTEAM/2XS,"https://seizoroi.com/product_api/0999/0999_dk.htm",,
302510/0308NLTEAM/3XL,"https://seizoroi.com/product_api/0999/0999_dk.htm",,
302510/0308NLTEAM/L,"https://seizoroi.com/product_api/0999/0999_dk.htm",,
302510/0308NLTEAM/M,"https://seizoroi.com/product_api/0999/0999_dk.htm",,
302510/0308NLTEAM/S,"https://seizoroi.com/product_api/0999/0999_dk.htm",,
302510/0308NLTEAM/XL,"https://seizoroi.com/product_api/0999/0999_dk.htm",,
302510/0308NLTEAM/XS,"https://seizoroi.com/product_api/0999/0999_dk.htm",,
302510/0455DKTEAM/2XL,"https://seizoroi.com/product_api/0999/0999_dk.htm",,
302510/0455DKTEAM/2XS,"https://seizoroi.com/product_api/0999/0999_dk.htm",,
302510/0455DKTEAM/3XL,"https://seizoroi.com/product_api/0999/0999_dk.htm",,
302510/0455DKTEAM/L,"https://seizoroi.com/product_api/0999/0999_dk.htm",,
302510/0455DKTEAM/M,"https://seizoroi.com/product_api/0999/0999_dk.htm",,
302510/0455DKTEAM/S,"https://seizoroi.com/product_api/0999/0999_dk.htm",,
302510/0455DKTEAM/XL,"https://seizoroi.com/product_api/0999/0999_dk.htm",,
302510/0455DKTEAM/XS,"https://seizoroi.com/product_api/0999/0999_dk.htm",,
